Date,Title,ppc_Title,Tokens,Stop_tokens,Sentiment_Word,Pos_Word,Neg_Word,Zero_Word,Score
2023-09-04,네이버·KB국민은행·신한카드 앱에서도 국세 안내문 확인 가능,네이버 KB국민은행 신한카드 앱에서도 국세 안내문 확인 가능,"['네이버', 'KB국민은행', '신한카드', '앱', '국세', '안내문', '확인', '가능']",KB국민은행 신한카드 앱 국세 안내문 확인 가능,"확인, 가능",가능,,"KB국민은행, 신한카드, 앱, 국세, 안내문, 확인",1
2023-09-04,"""국내 생성형 AI 저평가 상황...네이버·카카오 비중확대""-상상인",국내 생성형 AI 저평가 상황   네이버 카카오 비중확대  상상인,"['국내', '생성', '평가', '상황', '네이버', '카카오', '비중', '확대', '상상']",국내 생성 평가 상황 카카오 비중 확대 상상,"국내, 평가, 상황, 카카오, 비중, 확대",확대,평가,"국내, 생성, 상황, 카카오, 비중, 상상",0
2023-09-04,"네이버페이-삼성페이 제휴카드 결제, 일부 연동 제한…소비자 불편",네이버페이 삼성페이 제휴카드 결제  일부 연동 제한 소비자 불편,"['네이버페이', '삼성', '페이', '제휴', '카드', '결제', '일부', '연동', '제한', '소비자', '불편']",네이버페이 삼성 페이 제휴 카드 결제 일부 연동 제한 소비자 불편,"삼성, 페이, 제휴, 일부, 제한, 불편",제휴,"제한, 불편","네이버페이, 삼성, 페이, 카드, 결제, 일부, 연동, 소비자",-2
2023-09-04,"세종시-네이버클라우드, 12일 '클라우드야 놀자!' 세미나 개최",세종시 네이버클라우드  12일  클라우드야 놀자   세미나 개최,"['세종시', '네이버클라우드', '클라우드', '세미나', '개최']",세종시 네이버클라우드 클라우드 세미나 개최,"클라우드, 개최",개최,,"세종시, 네이버클라우드, 클라우드, 세미나",1
2023-09-04,<단독> 네이버로 불똥 튄 성남FC 후원금 의혹,단독  네이버로 불똥 튄 성남FC 후원금 의혹,"['단독', '네이버', '불똥', '성남', '후원금', '의혹']",단독 불똥 성남 후원금 의혹,"단독, 불똥, 의혹",단독,"불똥, 의혹","성남, 후원금",-1
2023-09-04,"화성시, 네이버 밴드 통해 입주민들에게 정보 전달한다",화성시  네이버 밴드 통해 입주민들에게 정보 전달한다,"['화성시', '네이버', '밴드', '입주민', '정보', '전달']",화성시 밴드 입주민 정보 전달,정보,,,"화성시, 밴드, 입주민, 정보, 전달",0
2023-09-04,"폴라리스오피스, AI 기반 오피스SW 출시 준비...네이버클라우드와 협력",폴라리스오피스  AI 기반 오피스SW 출시 준비   네이버클라우드와 협력,"['폴라리스', '오피스', '기반', '오피스', '출시', '준비', '네이버클라우드', '협력']",폴라리스 오피스 기반 오피스 출시 준비 네이버클라우드 협력,"출시, 준비, 협력","출시, 준비, 협력",,"폴라리스, 오피스, 기반, 오피스, 네이버클라우드",3
2023-09-04,"""추석엔 치약 세트가 제격이죠""…오스템파마, 프로모션",추석엔 치약 세트가 제격이죠  오스템파마  프로모션,"['추석', '치약', '세트', '제격', '오스템파마', '프로모션']",추석 치약 세트 제격 오스템파마 프로모션,"추석, 프로모션",프로모션,,"추석, 치약, 세트, 제격, 오스템파마",1
2023-09-04,"[바이오게시판] 동국제약, ‘센시아’와 함께하는 걷기 기부 캠페인 등",동국제약   센시아 와 함께하는 걷기 기부 캠페인 등,"['동국', '제약', '센', '시아', '기부', '캠페인']",동국 제약 센 시아 기부 캠페인,"기부, 캠페인","기부, 캠페인",,"동국, 제약, 센, 시아",2
2023-09-04,"맛집·숙소 예약까지… 티맵, '슈퍼앱'으로 대변신",맛집 숙소 예약까지  티맵   슈퍼앱 으로 대변신,"['맛집', '숙소', '예약', '티맵', '슈퍼', '앱', '으', '변신']",맛집 숙소 예약 티맵 슈퍼 앱 으 변신,"맛집, 슈퍼, 변신","맛집, 슈퍼, 변신",,"숙소, 예약, 티맵, 앱, 으",3
2023-09-04,"[단독] 네이버 라인, 태국 합작사 '래빗라인페이' 지분 전량 인수",네이버 라인  태국 합작사  래빗라인페이  지분 전량 인수,"['네이버', '라인', '태국', '합작사', '래빗', '라인', '페이', '지분', '전량', '인수']",라인 태국 합작사 래빗 라인 페이 지분 전량 인수,"페이, 지분, 전량, 인수",인수,전량,"라인, 태국, 합작사, 래빗, 라인, 페이, 지분",1
2023-09-04,"샘표, 추석맞이 온오프라인 릴레이 기획전 진행",샘표  추석맞이 온오프라인 릴레이 기획전 진행,"['샘', '표', '추석', '맞이', '온', '오프', '라인', '릴레이', '기획전', '진행']",샘 표 추석 맞이 온 오프 라인 릴레이 기획전 진행,"추석, 진행",진행,,"샘, 표, 추석, 맞이, 온, 오프, 라인, 릴레이, 기획전",1
2023-09-04,‘인생 2회차 복수 로맨스’ 웹소설 ‘죽여주는 애인’ 출간…네이버 시리즈 ...,인생 2회차 복수 로맨스  웹소설  죽여주는 애인  출간 네이버 시리즈,"['인생', '회차', '복수', '로맨스', '웹', '소설', '애인', '출간', '네이버', '시리즈']",인생 회차 복수 로맨스 웹 소설 애인 출간 시리즈,"인생, 복수, 출간",출간,복수,"인생, 회차, 로맨스, 웹, 소설, 애인, 시리즈",0
2023-09-04,"코스피, 외인 매수에 상승 마감…포스코홀딩스, LG화학 상승 VS 네이버, SK하...",코스피  외인 매수에 상승 마감 포스코홀딩스  LG화학 상승 VS 네이버  SK하,"['코스피', '외인', '매수', '상승', '마감', '포스코', '홀딩스', 'LG화학', '상승', '네이버', '하']",코스피 외인 매수 상승 마감 포스코 홀딩스 LG화학 상승,"코스피, 외인, 매수, 상승, 마감, 상승","매수, 상승, 상승",마감,"코스피, 외인, 포스코, 홀딩스, LG화학",2
2023-09-04,네이버 한글한글 아름답게 15주년 '디지털 한글 생태계' 주목한다,네이버 한글한글 아름답게 15주년  디지털 한글 생태계  주목한다,"['네이버', '한글', '한글', '디지털', '한글', '생태', '주목']",한글 한글 디지털 한글 생태 주목,"디지털, 주목",주목,,"한글, 한글, 디지털, 한글, 생태",1
2023-09-04,[그래픽] 네이버 커머스 부문 ‘중개 · 판매’ 매출 추이,네이버 커머스 부문  중개   판매  매출 추이,"['네이버', '커머스', '부문', '중개', '판매', '매출', '추이']",커머스 부문 중개 판매 매출 추이,매출,매출,,"커머스, 부문, 중개, 판매, 추이",1
2023-09-04,"""한국기업에 가장 잘 맞는 '생성 AI' 제품 선보일 것""",한국기업에 가장 잘 맞는  생성 AI  제품 선보일 것,"['한국', '기업', '생성', '제품']",한국 기업 생성 제품,"한국, 기업",,,"한국, 기업, 생성, 제품",0
2023-09-04,[Interview] 이우람 네이버페이 책임리더 | “결제 넘어 증권·부동산·예금 ...,이우람 네이버페이 책임리더    결제 넘어 증권 부동산 예금,"['네이버페이', '책임', '리더', '결제', '증권', '부동산', '예금']",네이버페이 책임 리더 결제 증권 부동산 예금,"리더, 증권, 부동산",,,"네이버페이, 책임, 리더, 결제, 증권, 부동산, 예금",0
2023-09-04,"수학 교사 된 차은우, 박규영 저주 풀 유일한 치트키('오늘도 사랑스럽개')",수학 교사 된 차은우  박규영 저주 풀 유일한 치트키  오늘도 사랑스럽개,"['수학', '교사', '차은우', '박', '규', '영', '저주', '풀', '유일', '치트키', '오늘', '사랑']",수학 교사 차은우 박 규 영 저주 풀 유일 치트키 오늘 사랑,"저주, 오늘, 사랑",사랑,저주,"수학, 교사, 차은우, 박, 규, 영, 풀, 유일, 치트키, 오늘",0
2023-09-04,"엔씨디지텍, 네이버 스토어 갤럭시북 인기 모델 '삼성 슈퍼위크 세일 특가' 행...",엔씨디지텍  네이버 스토어 갤럭시북 인기 모델  삼성 슈퍼위크 세일 특가  행,"['엔씨디지텍', '네이버', '스토어', '갤럭시', '북', '인기', '모델', '삼성', '슈퍼', '위크', '세일', '특가', '행']",엔씨디지텍 스토어 갤럭시 북 인기 모델 삼성 슈퍼 위크 세일 특가 행,"인기, 삼성, 슈퍼, 세일","인기, 슈퍼, 세일",,"엔씨디지텍, 스토어, 갤럭시, 북, 모델, 삼성, 위크, 특가, 행",3
2023-09-04,[엠빅뉴스] 손흥민 새 짝은 누구?,손흥민 새 짝은 누구,"['손흥민', '짝']",손흥민 짝,,,,"손흥민, 짝",0
2023-09-04,"[엠빅뉴스] 중국여행, 이 정도일 줄이야",중국여행  이 정도일 줄이야,"['중국', '여행', '정도']",중국 여행 정도,정도,,,"중국, 여행, 정도",0
2023-09-04,"디플정 출범 1년 맞은 고진 ""초거대AI로 공공 혁신 나설 것""",디플정 출범 1년 맞은 고진  초거대AI로 공공 혁신 나설 것,"['디플', '정', '출범', '고진', '거대', '공공', '혁신']",디플 정 출범 고진 거대 공공 혁신,"정, 출범, 거대, 혁신","정, 출범, 거대, 혁신",,"디플, 고진, 공공",4
2023-09-05,"하나은행, 연 4% ‘네이버페이 머니 하나 통장’ 재출시",하나은행  연 4   네이버페이 머니 하나 통장  재출시,"['하나은행', '연', '네이버페이', '머니', '통장', '재', '출시']",하나은행 연 네이버페이 머니 통장 재 출시,출시,출시,,"하나은행, 연, 네이버페이, 머니, 통장, 재",1
2023-09-05,"하나은행, 네이버페이 머니 하나통장 재출시",하나은행  네이버페이 머니 하나통장 재출시,"['하나은행', '네이버페이', '머니', '하나', '통장', '재', '출시']",하나은행 네이버페이 머니 하나 통장 재 출시,출시,출시,,"하나은행, 네이버페이, 머니, 하나, 통장, 재",1
2023-09-05,'성남FC 후원' 네이버·두산건설 전 임원...첫 공판에서 혐의 부인,성남FC 후원  네이버 두산건설 전 임원   첫 공판에서 혐의 부인,"['성남', '후원', '네이버', '두산건설', '임원', '공판', '혐의', '부인']",성남 후원 두산건설 임원 공판 혐의 부인,"임원, 혐의",,혐의,"성남, 후원, 두산건설, 임원, 공판, 부인",-1
2023-09-05,"한국 P&G, 네이버와 손잡고 '지구를 위한 P&G 브랜드 위크' 진행",한국 P G  네이버와 손잡고  지구를 위한 P G 브랜드 위크  진행,"['한국', '네이버', '지구', '브랜드', '위크', '진행']",한국 지구 브랜드 위크 진행,"한국, 진행",진행,,"한국, 지구, 브랜드, 위크",1
2023-09-05,"네이버웹툰, '툰 페스티벌' 팝업스토어",네이버웹툰   툰 페스티벌  팝업스토어,"['네이버웹툰', '페스티벌', '팝업', '스토어']",네이버웹툰 페스티벌 팝업 스토어,팝업,팝업,,"네이버웹툰, 페스티벌, 스토어",1
2023-09-05,'네이버페이 머니 하나 통장·체크카드' 시즌2 출시,네이버페이 머니 하나 통장 체크카드  시즌2 출시,"['네이버페이', '머니', '통장', '체크', '카드', '시즌', '출시']",네이버페이 머니 통장 체크 카드 시즌 출시,출시,출시,,"네이버페이, 머니, 통장, 체크, 카드, 시즌",1
2023-09-05,"박태준만화회사 신작 '체탐자', 네이버웹툰 연재",박태준만화회사 신작  체탐자   네이버웹툰 연재,"['박태준', '만화', '회사', '신작', '체탐자', '네이버웹툰', '연재']",박태준 만화 회사 신작 체탐자 네이버웹툰 연재,"회사, 연재",연재,,"박태준, 만화, 회사, 신작, 체탐자, 네이버웹툰",1
2023-09-05,"네이버, 콘텐츠제휴 언론만 검색하는 기능 왜 도입했을까",네이버  콘텐츠제휴 언론만 검색하는 기능 왜 도입했을까,"['네이버', '콘텐츠', '제휴', '언론', '검색', '기능', '도입']",콘텐츠 제휴 언론 검색 기능 도입,"제휴, 언론, 도입","제휴, 도입",,"콘텐츠, 언론, 검색, 기능",2
2023-09-05,재임 중 시총 증가 1위 포스코 최정우…감소 1위 네이버 최수연,재임 중 시총 증가 1위 포스코 최정우 감소 1위 네이버 최수연,"['재임', '증가', '포스코', '최정우', '감소', '네이버', '최', '수연']",재임 증가 포스코 최정우 감소 최 수연,증가,증가,,"재임, 포스코, 최정우, 감소, 최, 수연",1
2023-09-05,"대정부질문 때도 뉴스타파 공격, 네이버도 조사하란 국힘",대정부질문 때도 뉴스타파 공격  네이버도 조사하란 국힘,"['대정부', '질문', '때', '뉴스타파', '공격', '네이버', '조사', '국', '힘']",대정부 질문 뉴스타파 공격 조사 국 힘,"질문, 공격, 조사",,"공격, 조사","대정부, 질문, 뉴스타파, 국, 힘",-2
2023-09-05,"알스퀘어, 네이버 클라우드 AP 싱가포르 업무시설 임차 중개",알스퀘어  네이버 클라우드 AP 싱가포르 업무시설 임차 중개,"['알', '스퀘어', '네이버', '클라우드', '싱가포르', '업무', '시설', '임차', '중개']",알 스퀘어 클라우드 싱가포르 업무 시설 임차 중개,클라우드,,,"알, 스퀘어, 클라우드, 싱가포르, 업무, 시설, 임차, 중개",0
2023-09-05,IT업계 인재 사관학교?…삼성SDS·LG CNS 출신 CEO 전성시대,IT업계 인재 사관학교  삼성SDS LG CNS 출신 CEO 전성시대,"['업계', '인재', '사관학교', '삼성', '출신', '전성시대']",업계 인재 사관학교 삼성 출신 전성시대,"인재, 삼성, 전성시대","인재, 전성시대",,"업계, 사관학교, 삼성, 출신",2
2023-09-05,"네이버 하정우 센터장, 홍콩과기대 겸임교수 됐다",네이버 하정우 센터장  홍콩과기대 겸임교수 됐다,"['네이버', '하정우', '센터장', '홍콩', '기대', '겸임', '교수']",하정우 센터장 홍콩 기대 겸임 교수,기대,기대,,"하정우, 센터장, 홍콩, 겸임, 교수",1
2023-09-05,"네이버 클로바 케어콜, 클라우드 서비스 시작",네이버 클로바 케어콜  클라우드 서비스 시작,"['네이버', '하이퍼클로바X', '케어', '콜', '클라우드', '서비스', '시작']",하이퍼클로바X 케어 콜 클라우드 서비스 시작,"클라우드, 서비스, 시작",시작,,"하이퍼클로바X, 케어, 콜, 클라우드, 서비스",1
2023-09-05,"'마스크걸'로 웃은 네이버웹툰, '1호 상장 계열사' 날개 활짝",마스크걸 로 웃은 네이버웹툰   1호 상장 계열사  날개 활짝,"['마스크', '네이버웹툰', '상장', '계열사', '날개']",마스크 네이버웹툰 상장 계열사 날개,"상장, 계열사, 날개","상장, 날개",,"마스크, 네이버웹툰, 계열사",2
2023-09-05,"네이버 손자회사 크림, '페이머스스튜디오' 90억원에 인수",네이버 손자회사 크림   페이머스스튜디오  90억원에 인수,"['네이버', '손자', '회사', '크림', '페이머스', '스튜디오', '인수']",손자 회사 크림 페이머스 스튜디오 인수,"회사, 인수",인수,,"손자, 회사, 크림, 페이머스, 스튜디오",2
2023-09-05,"오송국제도시 네이버카페, 수해복구 성금 500만 원 전달",오송국제도시 네이버카페  수해복구 성금 500만 원 전달,"['오송', '국제도시', '네이버', '카페', '수해', '복구', '성금', '전달']",오송 국제도시 카페 수해 복구 성금 전달,"카페, 복구, 성금","복구, 성금",,"오송, 국제도시, 카페, 수해, 전달",2
